crash_date,district,zone,crash_occurred_on,type_of_roadway,road_surface,weather_condition,lighting_condition,injury,fatality,hit_and_run,pedestrian_involved,train_involved,intersection,total_vehicles,vehicle_alignment,relation_to_roadway,manner_of_collision,primary_factor,secondary_factor,latitude,longitude,day_of_week,crash_month
2025-09-05,6,1c-1,us highway,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4511263952697,-91.1321332215295,friday,9
2025-09-04,8,3f-2,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4105299620895,-91.0391566562935,thursday,9
2025-09-04,12,2d-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4095737974964,-91.1623713475084,thursday,9
2025-09-04,12,2c-3,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.3880056049307,-91.1570873829662,thursday,9
2025-09-04,8,3f-2,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.4286613859709,-91.0561222616704,thursday,9
2025-09-04,5,Other,us highway,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.5093907603261,-91.1447449730139,thursday,9
2025-09-04,7,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Angle,violations,violations,30.4236192393716,-91.1454895442983,thursday,9
2025-09-04,9,3f-3,parish road,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,curve right,on roadway,Sideswipe,violations,movement prior to crash,30.3825455914399,-91.0357191360901,thursday,9
2025-09-04,8,3f-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,in parking lane or zone,Backing,violations,movement prior to crash,30.439735032936,-91.007823818044,thursday,9
2025-09-04,10,Other,city street,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,"off roadway, location unknown",Sideswipe,movement prior to crash,not applicable,30.4792744482132,-91.1604173694762,thursday,9
2025-09-04,10,2c-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Sideswipe,movement prior to crash,violations,30.41727136306,-91.1764256211129,thursday,9
2025-09-04,12,2d-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,movement prior to crash,violations,30.4140663720448,-91.1448914276226,thursday,9
2025-09-04,7,1c-1,city street,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,driver condition,30.4454953702362,-91.1387906802131,thursday,9
2025-09-04,7,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.430315851739,-91.1594011738478,thursday,9
2025-09-04,12,2d-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,violations,30.415697169169,-91.1438177632814,thursday,9
2025-09-04,10,2d-1,interstate,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,movement prior to crash,driver condition,30.4346101442954,-91.176799249808,thursday,9
2025-09-04,8,3f-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,violations,violations,30.4111800537951,-91.0531829707756,thursday,9
2025-09-04,10,5a-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4434807483421,-91.1793179594031,thursday,9
2025-09-04,7,4g-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4787505175518,-91.1496420737645,thursday,9
2025-09-04,8,3f-3,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.4043353756252,-91.0371699156278,thursday,9
2025-09-04,7,4g-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.479756845567,-91.1175863387448,thursday,9
2025-09-04,7,3g-3,city street,two-way road with a physical barrier,dry,clear,dark - street lights at intersection only,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.4452416842701,-91.111449387494,thursday,9
2025-09-04,12,2c-3,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,3,straight,on roadway,Angle,violations,vision obstructions,30.3857172159952,-91.1671884757752,thursday,9
2025-09-04,11,2b-3,interstate,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,False,2,straight,roadside,Sideswipe,movement prior to crash,movement prior to crash,30.4197766644911,-91.1195242344793,thursday,9
2025-09-04,7,4g-2,city street,two-way road with no physical separation,dry,clear,dark - street lights at intersection only,1,0,0,0,0,True,1,straight,roadside,Single Vehicle / Non-Collision,violations,movement prior to crash,30.4898240794736,-91.1507237416891,thursday,9
2025-09-04,2,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,not applicable,30.5406049476006,-91.1907691013563,thursday,9
2025-09-04,2,4b-2,city street,two-way road with physical separation,dry,clear,dawn/dusk,1,0,0,0,0,False,1,straight,median,Single Vehicle / Non-Collision,violations,movement prior to crash,30.5345201537027,-91.161207983793,thursday,9
2025-09-04,7,1c-1,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4487138655684,-91.1389265270111,thursday,9
2025-09-04,7,1c-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4709170761599,-91.1302302715622,thursday,9
2025-09-04,12,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4220232458018,-91.154751083227,thursday,9
2025-09-04,6,3e-2,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,not applicable,30.4328612724292,-91.05743117962,thursday,9
2025-09-04,10,5a-1,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.443353243897,-91.1866197042873,thursday,9
2025-09-04,7,2a-2,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4399741391521,-91.1524771035821,thursday,9
2025-09-04,5,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.5094166802273,-91.1443583971699,thursday,9
2025-09-04,8,3c-3,interstate,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4256407145982,-91.0704630524169,thursday,9
2025-09-04,7,2b-1,interstate,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4238256577191,-91.1482296796622,thursday,9
2025-09-04,4,Other,us highway,two-way road with physical separation,dry,clear,daylight,0,0,0,0,0,True,3,straight,on roadway,Angle,movement prior to crash,violations,30.4623948221025,-91.0352164321154,thursday,9
2025-09-04,7,2b-1,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,violations,30.4236192393716,-91.1454895442983,thursday,9
2025-09-04,6,3b-1,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,curve left,on roadway,Angle,movement prior to crash,violations,30.463584088401,-91.0907124056291,thursday,9
2025-09-04,12,2e-3,parish road,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.3976507033901,-91.1134729731661,thursday,9
2025-09-04,10,Other,city street,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,in parking lane or zone,Backing,movement prior to crash,driver condition,30.4673018941134,-91.1732845916191,thursday,9
2025-09-04,8,3f-2,city street,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4256132107438,-91.0520671718677,thursday,9
2025-09-04,8,3f-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4414990320781,-91.0082664323778,thursday,9
2025-09-04,7,1b-2,city street,one-way road,dry,clear,daylight,0,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4701415212177,-91.156469712433,thursday,9
2025-09-04,10,1a-1,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4349953021438,-91.1857601843895,thursday,9
2025-09-04,5,Other,off road/private property,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,1,0,0,False,2,straight,"off roadway, location unknown",Single Vehicle / Non-Collision,movement prior to crash,violations,30.4916192175895,-91.1588396683851,thursday,9
2025-09-04,11,2f-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.3915984099848,-91.0910550828336,thursday,9
2025-09-03,2,4c-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Unknown,violations,movement prior to crash,30.515435539131,-91.1476317816082,wednesday,9
2025-09-03,8,3f-1,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4374985334717,-91.0242543001991,wednesday,9
2025-09-03,10,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4818358602882,-91.1636198021444,wednesday,9
2025-09-03,4,Other,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,movement prior to crash,violations,30.4707733129206,-91.0108897078425,wednesday,9
2025-09-03,6,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Angle,violations,movement prior to crash,30.4718010043476,-91.0846161562373,wednesday,9
2025-09-03,7,4g-2,city street,one-way road,dry,clear,dark - continuous street lights,1,0,1,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,movement prior to crash,violations,30.4860526477882,-91.1478633057688,wednesday,9
2025-09-03,8,3f-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,violations,violations,30.411180053795,-91.0529898517339,wednesday,9
2025-09-03,11,3c-3,city street,two-way road with no physical separation,dry,clear,dawn/dusk,1,0,1,0,0,False,2,straight,on roadway,Angle,violations,driver condition,30.4163591852311,-91.0700260875933,wednesday,9
2025-09-03,7,2b-1,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4236192393716,-91.1454895442983,wednesday,9
2025-09-03,8,3e-5,interstate,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,driver condition,30.432468312181,-91.0477166269478,wednesday,9
2025-09-03,8,3f-3,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,not on trafficway,on roadway,Angle,violations,movement prior to crash,30.4030187502995,-91.0518767601938,wednesday,9
2025-09-03,2,4c-1,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.5186815588846,-91.1779471780914,wednesday,9
2025-09-03,6,3b-1,us highway,two-way road with physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4633550152516,-91.1032794364012,wednesday,9
2025-09-03,7,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4217928949539,-91.14019912169,wednesday,9
2025-09-03,6,1c-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4534863091404,-91.1391384215153,wednesday,9
2025-09-03,7,2b-2,off road/private property,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,1,straight,median,Single Vehicle / Non-Collision,violations,driver condition,30.4188886361846,-91.1402607470726,wednesday,9
2025-09-03,6,Other,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Angle,violations,movement prior to crash,30.4548036152365,-91.0845732408947,wednesday,9
2025-09-03,11,3g-4,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,violations,30.4196199084565,-91.0885147655834,wednesday,9
2025-09-03,7,1c-1,city street,two-way road with no physical separation,dry,clear,dark - street lights at intersection only,0,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4590469284624,-91.1394200534512,wednesday,9
2025-09-03,10,1b-1,city street,one-way road,dry,clear,daylight,0,0,0,0,0,False,3,straight,on roadway,Angle,violations,movement prior to crash,30.4481710926735,-91.1567959937755,wednesday,9
2025-09-03,11,2e-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,curve left,on roadway,Sideswipe,violations,driver condition,30.4017918373183,-91.1053915600756,wednesday,9
2025-09-03,11,2b-3,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,driver condition,30.4181808793166,-91.1172823652524,wednesday,9
2025-09-03,7,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,3,straight,on roadway,Rear-End,violations,movement prior to crash,30.4272572592664,-91.1513614023037,wednesday,9
2025-09-03,9,3f-1,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,1,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4431232112915,-91.0074641802536,wednesday,9
2025-09-03,5,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,movement prior to crash,violations,30.5024205610956,-91.1303027025271,wednesday,9
2025-09-03,7,2a-2,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.444620333401,-91.1344432424236,wednesday,9
2025-09-03,12,2d-3,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.4097035159694,-91.1476190867982,wednesday,9
2025-09-03,12,2e-4,state highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,driver condition,30.3767854161024,-91.1180381751018,wednesday,9
2025-09-03,5,Other,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,"on shoulder, right side",Angle,movement prior to crash,violations,30.5024205610956,-91.1303027025271,wednesday,9
2025-09-03,7,4g-2,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4846827601954,-91.1497450705866,wednesday,9
2025-09-03,6,3c-1,us highway,two-way road with physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4541619897488,-91.08742843751,wednesday,9
2025-09-03,7,2a-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,violations,30.4428228948013,-91.1304938493515,wednesday,9
2025-09-03,10,2d-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4270056266363,-91.1689223625965,wednesday,9
2025-09-02,9,3f-1,interstate,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Sideswipe,violations,movement prior to crash,30.4440746833031,-91.0015105952669,tuesday,9
2025-09-02,10,1b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Single Vehicle / Non-Collision,movement prior to crash,driver condition,30.4573858807363,-91.1661648281049,tuesday,9
2025-09-02,6,1d-2,us highway,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4689227836557,-91.1073409155504,tuesday,9
2025-09-02,10,1a-1,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4389299030896,-91.1841890754794,tuesday,9
2025-09-02,12,2c-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,vision obstructions,30.3937234663093,-91.1595409687143,tuesday,9
2025-09-02,8,3e-2,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4285968999554,-91.0626040286526,tuesday,9
2025-09-02,4,Other,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,driver condition,30.4675428941444,-91.0032390856516,tuesday,9
2025-09-02,7,1c-3,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4715170128166,-91.1555804105202,tuesday,9
2025-09-02,6,3e-2,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4328067130926,-91.0574557553516,tuesday,9
2025-09-02,11,2b-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4144833143841,-91.0987858846574,tuesday,9
2025-09-02,12,2e-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,roadside,Single Vehicle / Non-Collision,violations,not applicable,30.4000208559122,-91.117166359025,tuesday,9
2025-09-02,7,4g-2,city street,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,movement prior to crash,violations,30.4783791510243,-91.1564895970703,tuesday,9
2025-09-02,10,1a-2,city street,two-way road with physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Rear-End,violations,violations,30.4499982741257,-91.1659376102183,tuesday,9
2025-09-02,10,1b-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,curve right,unknown,Sideswipe,violations,movement prior to crash,30.4594054286691,-91.1661053525168,tuesday,9
2025-09-02,7,4g-2,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4845524914926,-91.153576,tuesday,9
2025-09-02,6,3e-1,city street,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,driver condition,30.4486091906833,-91.0580234303975,tuesday,9
2025-09-02,10,1a-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4437100257854,-91.1729649869539,tuesday,9
2025-09-02,8,3f-1,interstate,one-way road,dry,clear,dark - continuous street lights,1,0,0,0,0,False,1,straight,on roadway,Single Vehicle / Non-Collision,roadway condition,not applicable,30.4363104971582,-91.0315955767703,tuesday,9
2025-09-02,6,3b-1,us highway,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4705365418702,-91.1083533515928,tuesday,9
2025-09-02,6,3c-1,us highway,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4557423454282,-91.077258958148,tuesday,9
2025-09-02,5,4g-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Backing,violations,movement prior to crash,30.4930396467721,-91.1449829210095,tuesday,9
2025-09-02,11,2f-2,interstate,one-way road,dry,clear,daylight,0,0,0,0,0,False,3,curve left,on roadway,Sideswipe,violations,violations,30.3746234360775,-91.0543330793145,tuesday,9
2025-09-02,10,Other,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4515604108854,-91.1835640150955,tuesday,9
2025-09-02,8,3c-3,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4132969765283,-91.0561017768077,tuesday,9
2025-09-02,4,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,driver condition,30.4485885843084,-91.0452237017717,tuesday,9
2025-09-02,10,1a-1,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4390523873053,-91.1837558237084,tuesday,9
2025-09-02,10,1a-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4390018535679,-91.1838225696173,tuesday,9
2025-09-02,7,1c-1,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,vision obstructions,30.4509784683221,-91.1322043843817,tuesday,9
2025-09-02,7,1b-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4714319643247,-91.1610241299675,tuesday,9
2025-09-02,8,3f-2,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Rear-End,violations,movement prior to crash,30.4125469909387,-91.0515928000964,tuesday,9
2025-09-02,6,3c-1,off road/private property,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,not on trafficway,in parking lane or zone,Backing,violations,movement prior to crash,30.4550705035496,-91.0815098041086,tuesday,9
2025-09-02,10,2c-1,city street,one-way road,dry,clear,dark - continuous street lights,0,0,1,0,0,False,2,straight,roadside,Single Vehicle / Non-Collision,violations,movement prior to crash,30.4177875765988,-91.1764885636701,tuesday,9
2025-09-02,11,2b-3,interstate,one-way road,dry,clear,dawn/dusk,0,0,0,0,0,False,2,straight,on roadway,Rear-End,movement prior to crash,violations,30.4182330267459,-91.1069810096658,tuesday,9
2025-09-02,6,3a-1,us highway,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,movement prior to crash,violations,30.4719696713418,-91.109324451109,tuesday,9
2025-09-02,6,1d-2,us highway,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4587842553068,-91.100168081121,tuesday,9
2025-09-02,10,2d-1,city street,two-way road with no physical separation,dry,clear,unknown,0,0,0,1,0,False,1,straight,unknown,Single Vehicle / Non-Collision,violations,not applicable,30.4322372696539,-91.1774751580134,tuesday,9
2025-09-02,8,3f-2,interstate,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.428627176377,-91.0565588238724,tuesday,9
2025-09-02,10,5a-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.446963610133,-91.1874263959307,tuesday,9
2025-09-02,10,Other,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,3,straight,on roadway,Rear-End,violations,movement prior to crash,30.4576085566261,-91.1745355809107,tuesday,9
2025-09-02,6,3e-1,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.452553016562,-91.0580608618215,tuesday,9
2025-09-02,11,3g-4,off road/private property,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,not on trafficway,on roadway,Backing,violations,movement prior to crash,30.4201121354243,-91.0874535793144,tuesday,9
2025-09-02,10,1a-1,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.4464628744057,-91.1800520361895,tuesday,9
2025-09-02,8,3f-1,interstate,one-way road,dry,clear,dark - continuous street lights,0,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4410465484851,-91.0122407572518,tuesday,9
2025-09-02,5,4g-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4927925185455,-91.152561547828,tuesday,9
2025-09-01,7,2b-2,off road/private property,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,violations,not applicable,30.424664862635,-91.1291831101889,monday,9
2025-09-01,12,2e-3,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,0,0,0,0,0,False,1,straight,on roadway,Single Vehicle / Non-Collision,movement prior to crash,movement prior to crash,30.3830878152874,-91.1282443787431,monday,9
2025-09-01,11,3g-4,state highway,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Backing,violations,movement prior to crash,30.417284716757,-91.0900757107906,monday,9
2025-09-01,7,4g-2,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,1,0,0,False,2,curve right,on roadway,Angle,driver condition,violations,30.4847977495658,-91.1486489831608,monday,9
2025-09-01,5,3a-1,state highway,two-way road with no physical separation,dry,clear,dark - continuous street lights,0,0,0,0,0,False,2,straight,on roadway,Angle,violations,not applicable,30.480984797572,-91.0997744550642,monday,9
2025-09-01,7,2a-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4426756493851,-91.138517977527,monday,9
2025-09-01,8,3f-2,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Angle,violations,movement prior to crash,30.4231868759507,-91.0137843832543,monday,9
2025-09-01,11,2f-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.3793540050326,-91.0670757268539,monday,9
2025-09-01,7,4g-3,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.4884724549057,-91.1282187408341,monday,9
2025-09-01,8,3e-2,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,curve left,on roadway,Rear-End,violations,movement prior to crash,30.4291119220723,-91.0564129163722,monday,9
2025-09-01,6,3e-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Sideswipe,violations,movement prior to crash,30.4582625190874,-91.0582017628589,monday,9
2025-09-01,6,3c-1,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4449365934931,-91.0680824164298,monday,9
2025-09-01,7,Other,off road/private property,two-way road with no physical separation,dry,clear,dark - continuous street lights,0,0,0,0,0,False,1,straight,roadside,Single Vehicle / Non-Collision,violations,movement prior to crash,30.4653516451768,-91.1447335931695,monday,9
2025-09-01,11,2b-3,state highway,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4144833143841,-91.0987858846574,monday,9
2025-09-01,8,3e-5,off road/private property,two-way road with no physical separation,dry,clear,dawn/dusk,1,0,0,0,0,False,1,straight,on roadway,Single Vehicle / Non-Collision,violations,driver condition,30.4345427230539,-91.0571944001518,monday,9
